recovery_strategy,fault_type,prompt_length_label,concurrency_level,total_requests,successful_requests,failed_requests,success_rate,p50_latency_s,p95_latency_s,p99_latency_s,mean_latency_s,mean_recovery_time_s,mean_recomputation_fraction,throughput_req_per_s,mean_ttft_s,p95_ttft_s,total_duration_s
retry_from_scratch,hang,long,1,20,20,0,1.0,0.812197065732549,8.500075749452257,11.820734235733552,2.3471633659274063,4.92117677084822,0.2,0.4260461860027284,0.012000000000000002,0.012,46.94326731854812
retry_from_scratch,hang,long,4,20,20,0,1.0,0.9419391594337233,13.078167416572747,13.088884460098006,3.33867232483876,6.000458491625961,0.25,0.2995202591597001,0.012000000000000002,0.012,66.77344649677521
retry_from_scratch,hang,long,8,20,20,0,1.0,1.1012154643078889,8.927609866676137,9.954778980408205,2.1922294227306267,5.054734849361668,0.15,0.45615663653104277,0.012000000000000002,0.012,43.844588454612534
token_commit_resume,none,short,1,20,20,0,1.0,0.8151789960010616,0.8612886984649656,0.863252936316254,0.8134969424513235,0.0,0.0,1.22926092005364,0.012000000000000002,0.012,16.26993884902647
token_commit_resume,none,short,4,20,20,0,1.0,0.913553196836838,0.9689910224952774,1.0098324200556275,0.9160042992226727,0.0,0.0,1.0916979328525225,0.012000000000000002,0.012,18.320085984453453
token_commit_resume,none,short,8,20,20,0,1.0,1.0817638962330518,1.122993521122516,1.1277935346310284,1.0720230510253024,0.0,0.0,0.9328157626806074,0.012000000000000002,0.012,21.440461020506046
token_commit_resume,none,medium,1,20,20,0,1.0,0.8229886975581442,0.8897501691505276,0.8913892478979699,0.8185014188599213,0.0,0.0,1.2217449803957556,0.012000000000000002,0.012,16.370028377198427
token_commit_resume,none,medium,4,20,20,0,1.0,0.9265021140901859,1.0227034621257383,1.0231185187328862,0.9377908390558568,0.0,0.0,1.066335859021034,0.012000000000000002,0.012,18.755816781117137
token_commit_resume,none,medium,8,20,20,0,1.0,1.0905426092322852,1.1910798254877843,1.1936644362064828,1.0927526904287976,0.0,0.0,0.9151201444874436,0.012000000000000002,0.012,21.855053808575953
token_commit_resume,none,long,1,20,20,0,1.0,0.8001682620141575,0.8525672026181941,0.8625326777709423,0.799393403975648,0.0,0.0,1.2509485254245551,0.012000000000000002,0.012,15.987868079512959
token_commit_resume,none,long,4,20,20,0,1.0,0.9494152123405734,0.9969640574920546,1.0051599345749962,0.9420528709348689,0.0,0.0,1.0615115465383065,0.012000000000000002,0.012,18.84105741869738
token_commit_resume,none,long,8,20,20,0,1.0,1.1012981803387976,1.1835036745394927,1.2318930484103794,1.0939029335006343,0.0,0.0,0.9141578921944744,0.012000000000000002,0.012,21.878058670012685
token_commit_resume,kill,short,1,20,20,0,1.0,0.8077416560247179,0.909398186511423,1.2715260636592172,0.8405816593233636,0.9375580329461664,0.0265625,1.1896524137172817,0.012000000000000002,0.012,16.811633186467272
token_commit_resume,kill,short,4,20,20,0,1.0,1.007393895672367,1.4682688812264064,1.4889964728935379,1.126365963641213,1.1460317281054684,0.25625,0.8878109177970015,0.012000000000000002,0.012,22.52731927282426
token_commit_resume,kill,short,8,20,20,0,1.0,1.1419889987787217,1.4351237400296228,1.5089608315096064,1.1915666068161817,1.0610093255351287,0.20625,0.8392313062800564,0.012000000000000002,0.012,23.83133213632363
token_commit_resume,kill,medium,1,20,20,0,1.0,0.8315619152367613,1.4457107779884941,1.493076349121801,0.9939608406318294,1.067156883273073,0.1984375,1.0060758523585576,0.012000000000000002,0.012,19.87921681263659
token_commit_resume,kill,medium,4,20,20,0,1.0,0.9971715625010258,1.4048520042574169,1.419490017848691,1.1059724043089463,1.035595714013458,0.275,0.9041816921097855,0.012000000000000002,0.012,22.119448086178924
token_commit_resume,kill,medium,8,20,20,0,1.0,1.0942679560437267,1.388327808244713,1.4198388766959886,1.1345948851393521,1.0749657535725148,0.153125,0.8813718562049664,0.012000000000000002,0.012,22.691897702787042
